date,hour,LA_Qin,LA_Level,LA_Inlet,LA_F_1500,LA_F_1200,LA_P_1500,LA_P_1200,TotalFlow
2025-05-05,17,14747.0,3.43,17.58,12213.0,5658.0,16.21,15.62,17870.0
2025-05-05,18,14786.0,3.14,17.72,13308.0,6099.0,18.42,17.86,19407.0
2025-05-05,19,14871.0,2.81,17.91,13424.0,6150.0,18.48,17.94,19574.0
2025-05-05,20,15258.0,2.49,18.53,13483.0,6180.0,18.44,17.91,19663.0
2025-05-05,21,15176.0,2.19,19.3,13127.0,6016.0,17.88,17.31,19144.0
2025-05-05,22,14792.0,1.95,19.73,12032.0,5556.0,15.03,14.42,17588.0
2025-05-05,23,5824.0,2.13,16.9,9522.0,4146.0,10.62,9.61,13668.0
2025-05-06,0,5656.0,2.62,18.11,6860.0,2954.0,6.77,5.78,9814.0
2025-05-06,1,5636.0,3.12,18.07,6595.0,2883.0,6.77,5.77,9478.0
2025-05-06,2,5591.0,3.62,17.92,6422.0,2852.0,6.97,5.97,9274.0
2025-05-06,3,5597.0,4.12,17.91,6331.0,2846.0,7.1,6.1,9177.0
2025-05-06,4,9130.0,4.58,16.75,8212.0,3763.0,9.64,8.71,11975.0
2025-05-06,5,14921.0,4.7,16.91,11138.0,5232.0,15.18,14.47,16370.0
2025-05-06,6,15172.0,4.48,17.35,13175.0,6041.0,18.34,17.72,19216.0
2025-05-06,7,15350.0,4.21,17.63,13225.0,6066.0,18.4,17.77,19291.0
2025-05-06,8,15266.0,3.93,17.52,13118.0,6014.0,18.37,17.73,19132.0
2025-05-06,9,15449.0,3.68,17.8,12660.0,5808.0,17.44,16.77,18468.0
2025-05-06,10,15603.0,3.51,17.85,11785.0,5443.0,15.0,14.35,17228.0
2025-05-06,11,16098.0,3.49,17.78,11211.0,5145.0,13.54,12.87,16356.0
2025-05-06,12,16093.0,3.51,17.78,11324.0,5182.0,13.54,12.89,16506.0
2025-05-06,13,16087.0,3.54,17.76,11313.0,5155.0,13.63,12.98,16468.0
2025-05-06,14,16185.0,3.58,17.92,11202.0,5133.0,13.6,12.94,16335.0
2025-05-06,15,16232.0,3.64,18.02,11146.0,5111.0,13.61,12.95,16258.0
2025-05-06,16,16242.0,3.71,18.07,11112.0,5118.0,13.7,13.04,16230.0
2025-05-06,17,15998.0,3.73,18.05,12221.0,5686.0,16.3,15.74,17907.0
2025-05-06,18,14708.0,3.49,19.13,13206.0,6125.0,18.47,17.91,19331.0
2025-05-06,19,14570.0,3.15,19.13,13282.0,6119.0,18.42,17.86,19401.0
2025-05-06,20,14453.0,2.78,18.99,13449.0,6181.0,18.41,17.86,19630.0
2025-05-06,21,14695.0,2.44,19.45,12938.0,5965.0,17.47,16.9,18903.0
2025-05-06,22,14740.0,2.19,19.56,12077.0,5571.0,15.17,14.56,17648.0
2025-05-06,23,6358.0,2.32,17.98,9751.0,4223.0,10.98,9.98,13974.0
2025-05-07,0,5523.0,2.82,17.55,6832.0,2921.0,6.75,5.76,9753.0
2025-05-07,1,5571.0,3.32,17.66,6534.0,2851.0,6.76,5.76,9385.0
2025-05-07,2,5544.0,3.81,17.47,6353.0,2833.0,6.94,5.94,9186.0
2025-05-07,3,5510.0,4.3,17.23,6248.0,2802.0,7.01,6.01,9049.0
2025-05-07,4,11888.0,4.63,17.37,8044.0,3953.0,9.67,8.89,11997.0
2025-05-07,5,15461.0,4.64,17.39,10971.0,5172.0,15.04,14.31,16143.0
2025-05-07,6,15760.0,4.51,17.54,13156.0,6095.0,18.4,17.83,19251.0
2025-05-07,7,15540.0,4.24,16.75,13306.0,6097.0,18.36,17.78,19403.0
2025-05-07,8,15578.0,3.96,16.79,13439.0,6164.0,18.39,17.8,19603.0
2025-05-07,9,15476.0,3.68,16.69,12856.0,5929.0,17.51,16.9,18785.0
2025-05-07,10,15535.0,3.52,16.82,11843.0,5488.0,15.1,14.47,17331.0
2025-05-07,11,15644.0,3.5,17.03,11107.0,5107.0,13.49,12.78,16214.0
2025-05-07,12,15717.0,3.5,17.1,11279.0,5167.0,13.42,12.74,16446.0
2025-05-07,13,15757.0,3.5,17.14,11246.0,5155.0,13.53,12.85,16401.0
2025-05-07,14,15792.0,3.51,17.12,11199.0,5128.0,13.64,12.96,16327.0
2025-05-07,15,15822.0,3.53,17.22,11181.0,5125.0,13.63,12.96,16306.0
2025-05-07,16,15816.0,3.55,17.22,11144.0,5123.0,13.65,12.98,16267.0
2025-05-07,17,15682.0,3.54,17.0,12110.0,5599.0,15.9,15.3,17708.0
2025-05-07,18,15637.0,3.33,16.93,13310.0,6125.0,18.39,17.81,19435.0
2025-05-07,19,15783.0,3.08,17.24,13400.0,6164.0,18.38,17.8,19564.0
2025-05-07,20,15830.0,2.82,17.24,13476.0,6166.0,18.34,17.77,19642.0
2025-05-07,21,15859.0,2.58,17.32,13008.0,5915.0,17.42,16.81,18923.0
2025-05-07,22,16317.0,2.45,18.08,11938.0,5469.0,14.6,13.93,17406.0
2025-05-07,23,1979.0,2.5,20.64,10032.0,4398.0,10.97,10.0,14431.0
2025-05-08,0,5170.0,2.75,17.11,7162.0,3088.0,6.97,5.97,10250.0
2025-05-08,1,5206.0,3.2,16.9,6959.0,3043.0,7.03,6.02,10002.0
2025-05-08,2,5300.0,3.67,17.34,6664.0,2948.0,7.06,6.05,9612.0
2025-05-08,3,5323.0,4.14,17.65,6393.0,2850.0,7.0,5.99,9243.0
2025-05-08,4,4307.0,4.59,16.27,8161.0,3611.0,9.4,8.37,11771.0
2025-05-08,5,15093.0,4.75,15.88,11047.0,5184.0,15.12,14.4,16232.0
2025-05-08,6,16064.0,4.61,16.33,13161.0,6079.0,18.43,17.85,19240.0
2025-05-08,7,15356.0,4.36,16.39,13218.0,6084.0,18.38,17.79,19301.0
2025-05-08,8,15181.0,4.07,16.22,13152.0,6050.0,18.24,17.65,19202.0
2025-05-08,9,15214.0,3.8,16.27,12709.0,5871.0,17.39,16.78,18580.0
2025-05-08,10,15419.0,3.61,16.55,11861.0,5457.0,14.95,14.31,17317.0
2025-05-08,11,15578.0,3.56,16.79,11073.0,5175.0,13.49,12.86,16247.0
2025-05-08,12,15616.0,3.54,16.86,11365.0,5196.0,13.41,12.78,16561.0
2025-05-08,13,15681.0,3.52,16.97,11332.0,5170.0,13.51,12.88,16502.0
2025-05-08,14,15695.0,3.53,17.03,11197.0,5136.0,13.59,12.94,16334.0
2025-05-08,15,15738.0,3.55,17.12,11106.0,5099.0,13.57,12.91,16205.0
2025-05-08,16,15793.0,3.6,17.2,11077.0,5091.0,13.68,13.01,16168.0
2025-05-08,17,15682.0,3.59,17.01,12037.0,5582.0,16.03,15.37,17618.0
2025-05-08,18,16014.0,3.4,17.57,13170.0,6088.0,18.49,17.87,19258.0
2025-05-08,19,16249.0,3.2,17.95,13219.0,6090.0,18.31,17.69,19309.0
2025-05-08,20,16148.0,2.99,17.8,13399.0,6156.0,18.46,17.86,19554.0
2025-05-08,21,16021.0,2.8,17.53,12772.0,5907.0,17.48,16.85,18678.0
2025-05-08,22,16222.0,2.69,18.0,11748.0,5467.0,14.74,14.06,17215.0
2025-05-08,23,1716.0,2.76,20.14,9892.0,4347.0,11.15,10.15,14239.0
2025-05-09,0,4630.0,3.01,18.48,6875.0,2982.0,6.78,5.79,9857.0
2025-05-09,1,4430.0,3.4,18.26,6689.0,2952.0,6.93,5.94,9642.0
2025-05-09,2,4288.0,3.79,18.6,6572.0,2925.0,7.08,6.08,9497.0
2025-05-09,3,3671.0,4.13,19.71,6187.0,2760.0,6.86,5.86,8947.0
2025-05-09,4,3642.0,4.45,19.42,6096.0,2732.0,6.86,5.86,8828.0
2025-05-09,5,3754.0,4.77,19.52,6005.0,2723.0,7.42,6.41,8728.0
2025-05-09,6,14961.0,5.07,18.31,8817.0,4205.0,10.74,9.95,13022.0
2025-05-09,7,15458.0,5.03,17.52,12751.0,5897.0,16.71,16.08,18647.0
2025-05-09,8,15231.0,4.71,17.09,13773.0,6308.0,18.6,18.02,20081.0
2025-05-09,9,15111.0,4.34,16.95,13707.0,6281.0,18.52,17.95,19988.0
2025-05-09,10,15095.0,3.97,16.89,13640.0,6270.0,18.1,17.55,19910.0
2025-05-09,11,15215.0,3.65,17.07,12922.0,5975.0,16.73,16.2,18897.0
2025-05-09,12,15837.0,3.49,16.74,11826.0,5460.0,14.49,13.86,17286.0
2025-05-09,13,16191.0,3.51,16.71,11165.0,5115.0,13.38,12.72,16281.0
2025-05-09,14,15990.0,3.56,16.8,11134.0,5107.0,13.5,12.85,16242.0
2025-05-09,15,15700.0,3.6,16.5,11118.0,5098.0,13.58,12.93,16216.0
2025-05-09,16,14343.0,3.56,17.42,11067.0,5113.0,13.58,12.93,16180.0
2025-05-09,17,14268.0,3.43,17.26,12165.0,5651.0,15.96,15.36,17816.0
2025-05-09,18,14394.0,3.09,17.58,13342.0,6157.0,18.47,17.91,19499.0
2025-05-09,19,14390.0,2.73,17.54,13223.0,6120.0,18.32,17.74,19343.0
2025-05-09,20,14521.0,2.37,17.77,13400.0,6138.0,18.34,17.79,19538.0
2025-05-09,21,14604.0,2.02,17.9,12994.0,5974.0,17.66,17.07,18969.0
2025-05-09,22,15185.0,1.79,19.42,11923.0,5519.0,15.06,14.43,17443.0
2025-05-09,23,6138.0,2.01,16.71,9617.0,4205.0,10.63,9.62,13822.0
2025-05-10,0,5608.0,2.51,17.56,6687.0,2849.0,6.55,5.56,9535.0
2025-05-10,1,5596.0,3.0,17.63,6459.0,2804.0,6.57,5.58,9263.0
2025-05-10,2,5548.0,3.5,17.31,6307.0,2765.0,6.66,5.67,9073.0
2025-05-10,3,5613.0,3.99,17.47,6338.0,2788.0,6.72,5.72,9126.0
2025-05-10,4,5507.0,4.49,17.27,6165.0,2771.0,6.92,5.91,8936.0
2025-05-10,5,5480.0,4.98,17.59,5976.0,2768.0,7.61,6.59,8744.0
2025-05-10,6,10841.0,5.21,21.23,8152.0,4060.0,10.7,9.93,12212.0
2025-05-10,7,14013.0,5.06,18.62,11613.0,5430.0,15.82,15.11,17043.0
2025-05-10,8,14463.0,4.75,17.99,13094.0,6031.0,18.44,17.8,19125.0
2025-05-10,9,14752.0,4.41,17.39,13326.0,6116.0,18.42,17.81,19442.0
2025-05-10,10,14739.0,4.04,17.44,13468.0,6152.0,18.01,17.42,19621.0
2025-05-10,11,14985.0,3.7,17.8,12952.0,5941.0,16.6,15.99,18893.0
2025-05-10,12,15290.0,3.5,18.33,11989.0,5467.0,14.57,13.91,17457.0
2025-05-10,13,15347.0,3.44,18.36,11237.0,5128.0,13.41,12.74,16365.0
2025-05-10,14,14895.0,3.4,18.83,11223.0,5128.0,13.64,12.96,16351.0
2025-05-10,15,14702.0,3.33,18.94,11133.0,5106.0,13.62,12.94,16239.0
2025-05-10,16,14696.0,3.29,18.96,10987.0,5062.0,13.67,12.97,16049.0
2025-05-10,17,14193.0,3.2,17.98,11832.0,5504.0,15.89,15.25,17336.0
2025-05-10,18,14148.0,2.91,17.91,12874.0,5957.0,18.46,17.81,18831.0
2025-05-10,19,14551.0,2.59,18.68,12864.0,5919.0,18.25,17.58,18783.0
2025-05-10,20,14657.0,2.3,18.91,12774.0,5885.0,18.1,17.41,18659.0
2025-05-10,21,13830.0,2.01,19.18,12610.0,5798.0,17.62,16.92,18408.0
2025-05-10,22,13695.0,1.69,20.34,11688.0,5413.0,15.04,14.34,17101.0
2025-05-10,23,6367.0,1.83,18.87,9654.0,4224.0,11.16,10.1,13879.0
2025-05-11,0,6011.0,2.34,20.62,7266.0,3192.0,7.45,6.4,10459.0
2025-05-11,1,6129.0,2.87,21.18,7148.0,3174.0,7.51,6.46,10322.0
2025-05-11,2,5833.0,3.4,19.81,6722.0,2998.0,7.41,6.36,9720.0
2025-05-11,3,5594.0,3.9,18.44,6345.0,2854.0,7.12,6.08,9199.0
2025-05-11,4,5667.0,4.4,18.79,6395.0,2888.0,7.28,6.23,9282.0
2025-05-11,5,5856.0,4.91,19.46,6334.0,2927.0,8.08,7.02,9261.0
2025-05-11,6,12007.0,5.23,22.78,7889.0,3922.0,10.4,9.59,11811.0
2025-05-11,7,13567.0,5.1,21.23,11479.0,5361.0,15.8,15.1,16839.0
2025-05-11,8,14476.0,4.82,19.55,13152.0,6030.0,18.47,17.82,19182.0
2025-05-11,9,14466.0,4.44,19.49,13428.0,6170.0,18.4,17.76,19597.0
2025-05-11,10,14279.0,4.02,19.08,13687.0,6295.0,18.12,17.51,19982.0
2025-05-11,11,14224.0,3.62,19.03,12904.0,5968.0,16.58,16.01,18872.0
2025-05-11,12,14376.0,3.35,19.32,11935.0,5474.0,14.51,13.88,17409.0
2025-05-11,13,14431.0,3.21,19.41,11248.0,5159.0,13.51,12.82,16407.0
2025-05-11,14,14574.0,3.1,19.71,11178.0,5136.0,13.61,12.92,16314.0
2025-05-11,15,14595.0,3.05,19.8,11082.0,5097.0,13.73,13.02,16179.0
2025-05-11,16,14653.0,2.98,19.89,10841.0,5017.0,13.64,12.9,15858.0
2025-05-11,17,14733.0,2.91,20.16,11750.0,5456.0,15.71,15.02,17207.0
2025-05-11,18,14899.0,2.66,20.48,13021.0,6011.0,18.25,17.63,19033.0
2025-05-11,19,14778.0,2.37,20.18,13034.0,6025.0,18.3,17.65,19060.0
2025-05-11,20,15754.0,2.11,19.4,13028.0,6006.0,18.23,17.6,19033.0
2025-05-11,21,15549.0,1.91,18.91,12657.0,5835.0,17.51,16.87,18493.0
2025-05-11,22,15867.0,1.79,19.52,11619.0,5397.0,15.06,14.35,17016.0
2025-05-11,23,2328.0,1.88,20.93,9508.0,4183.0,11.15,10.12,13691.0
2025-05-12,0,5283.0,2.17,18.69,6805.0,2982.0,7.04,6.0,9788.0
2025-05-12,1,5330.0,2.63,18.82,6728.0,2994.0,7.17,6.13,9722.0
2025-05-12,2,5105.0,3.09,19.79,6399.0,2876.0,7.18,6.13,9275.0
2025-05-12,3,4910.0,3.54,19.63,6084.0,2773.0,7.09,6.05,8858.0
2025-05-12,4,4817.0,3.96,19.25,6000.0,2713.0,6.99,5.95,8713.0
2025-05-12,5,4850.0,4.39,19.14,5746.0,2667.0,7.56,6.51,8413.0
2025-05-12,6,14610.0,4.8,17.8,7642.0,3765.0,10.09,9.26,11408.0
2025-05-12,7,14689.0,4.86,17.91,11877.0,5532.0,16.29,15.57,17410.0
2025-05-12,8,14771.0,4.56,18.04,13274.0,6120.0,18.4,17.78,19394.0
2025-05-12,9,14777.0,4.22,18.04,13373.0,6118.0,18.39,17.77,19490.0
2025-05-12,10,14771.0,3.87,18.06,13324.0,6105.0,17.87,17.26,19429.0
2025-05-12,11,14741.0,3.54,17.94,12753.0,5873.0,16.51,15.88,18626.0
2025-05-12,12,14725.0,3.34,17.95,11724.0,5446.0,14.43,13.81,17171.0
2025-05-12,13,14842.0,3.28,18.17,11057.0,5054.0,13.56,12.82,16111.0
2025-05-12,14,14865.0,3.25,18.23,10920.0,4992.0,13.49,12.72,15912.0
2025-05-12,15,15286.0,3.23,19.0,10751.0,4993.0,13.3,12.56,15744.0
2025-05-12,16,15539.0,3.27,19.48,10687.0,5020.0,13.73,12.99,15707.0
2025-05-12,17,15725.0,3.3,19.89,11609.0,5416.0,15.82,15.08,17024.0
2025-05-12,18,15895.0,3.15,20.31,12946.0,5988.0,18.23,17.56,18933.0
2025-05-12,19,15924.0,2.95,20.32,12972.0,5999.0,18.18,17.51,18970.0
2025-05-12,20,15187.0,2.74,21.21,13113.0,6029.0,18.24,17.61,19143.0
2025-05-12,21,14404.0,2.43,21.95,12763.0,5852.0,17.6,16.92,18615.0
2025-05-12,22,14507.0,2.18,22.27,11634.0,5418.0,14.94,14.23,17052.0
2025-05-12,23,5537.0,2.37,18.85,9390.0,4107.0,10.81,9.74,13496.0
2025-05-13,0,4182.0,2.75,19.71,6862.0,2995.0,7.16,6.12,9857.0
2025-05-13,1,4187.0,3.11,19.9,6372.0,2836.0,6.94,5.9,9208.0
2025-05-13,2,4173.0,3.48,19.85,6275.0,2831.0,7.12,6.07,9105.0
2025-05-13,3,4173.0,3.85,19.95,6267.0,2839.0,7.23,6.17,9106.0
2025-05-13,4,3932.0,4.21,17.97,8134.0,3622.0,9.72,8.65,11756.0
2025-05-13,5,15974.0,4.43,18.12,10825.0,5101.0,15.09,14.29,15926.0
2025-05-13,6,15594.0,4.33,18.8,12848.0,5963.0,18.29,17.61,18810.0
2025-05-13,7,15392.0,4.11,18.5,12767.0,5937.0,18.33,17.64,18704.0
2025-05-13,8,15227.0,3.87,18.18,12751.0,5914.0,18.19,17.5,18666.0
2025-05-13,9,15292.0,3.67,18.3,12337.0,5706.0,17.3,16.6,18043.0
2025-05-13,10,15178.0,3.53,18.03,11574.0,5368.0,15.01,14.34,16941.0
2025-05-13,11,15254.0,3.49,18.19,11010.0,5037.0,13.41,12.65,16047.0
2025-05-13,12,15534.0,3.47,18.7,11221.0,5114.0,13.42,12.68,16335.0
2025-05-13,13,15616.0,3.45,18.88,11259.0,5130.0,13.47,12.75,16389.0
2025-05-13,14,15639.0,3.45,18.85,11208.0,5138.0,13.52,12.8,16346.0
2025-05-13,15,15554.0,3.44,18.71,11177.0,5114.0,13.62,12.91,16291.0
2025-05-13,16,14841.0,3.42,19.08,11077.0,5083.0,13.58,12.88,16160.0
2025-05-13,17,14590.0,3.31,19.41,12044.0,5580.0,15.94,15.32,17624.0
2025-05-13,18,14656.0,3.02,19.61,13208.0,6080.0,18.44,17.84,19288.0
2025-05-13,19,14606.0,2.7,19.5,13230.0,6076.0,18.27,17.66,19306.0
2025-05-13,20,14638.0,2.35,19.6,13352.0,6151.0,18.32,17.75,19503.0
2025-05-13,21,14558.0,2.01,19.31,12909.0,5929.0,17.5,16.87,18838.0
2025-05-13,22,14916.0,1.77,19.54,11957.0,5488.0,14.88,14.22,17445.0
2025-05-13,23,6171.0,1.94,16.94,9850.0,4249.0,10.94,9.91,14099.0
2025-05-14,0,5777.0,2.45,17.94,6870.0,2942.0,6.69,5.67,9812.0
2025-05-14,1,5799.0,2.96,18.21,6689.0,2934.0,6.87,5.84,9622.0
2025-05-14,2,5895.0,3.48,18.52,6651.0,2978.0,7.18,6.16,9629.0
2025-05-14,3,5921.0,4.0,18.74,6617.0,2988.0,7.42,6.38,9606.0
2025-05-14,4,4854.0,4.5,17.61,8117.0,3611.0,9.65,8.59,11728.0
2025-05-14,5,14549.0,4.72,17.43,11071.0,5185.0,15.13,14.37,16256.0
2025-05-14,6,15413.0,4.53,17.25,13172.0,6043.0,18.36,17.71,19215.0
2025-05-14,7,15501.0,4.26,17.38,13296.0,6090.0,18.46,17.81,19386.0
2025-05-14,8,15411.0,3.98,17.2,13274.0,6096.0,18.44,17.78,19370.0
2025-05-14,9,15399.0,3.74,17.17,12532.0,5780.0,17.27,16.6,18312.0
2025-05-14,10,15451.0,3.64,17.26,11142.0,5154.0,14.63,13.89,16296.0
2025-05-14,11,15206.0,3.67,17.94,10712.0,4935.0,13.35,12.57,15647.0
2025-05-14,12,15208.0,3.68,18.5,10926.0,5016.0,13.36,12.58,15943.0
2025-05-14,13,15256.0,3.67,18.85,10941.0,5017.0,13.33,12.55,15957.0
2025-05-14,14,15024.0,3.67,20.16,10907.0,4998.0,13.41,12.63,15905.0
2025-05-14,15,14674.0,3.62,20.66,10916.0,5001.0,13.36,12.59,15917.0
2025-05-14,16,14866.0,3.57,20.94,10919.0,4997.0,13.43,12.68,15916.0
2025-05-14,17,15205.0,3.51,20.3,11975.0,5537.0,15.96,15.26,17512.0
2025-05-14,18,15182.0,3.27,19.66,13213.0,6072.0,18.51,17.88,19285.0
2025-05-14,19,14880.0,2.97,19.06,13263.0,6084.0,18.37,17.75,19347.0
2025-05-14,20,14749.0,2.64,18.78,13321.0,6096.0,18.39,17.76,19417.0
2025-05-14,21,15003.0,2.35,18.45,12663.0,5853.0,17.32,16.66,18516.0
2025-05-14,22,14678.0,2.15,17.85,11965.0,5551.0,15.04,14.35,17516.0
2025-05-14,23,6144.0,2.25,15.25,9321.0,4078.0,10.24,9.2,13399.0
2025-05-15,0,5556.0,2.73,16.76,6656.0,2854.0,6.71,5.67,9510.0
2025-05-15,1,5587.0,3.22,16.88,6265.0,2749.0,6.71,5.67,9014.0
2025-05-15,2,5766.0,3.72,17.85,6405.0,2872.0,7.19,6.13,9277.0
2025-05-15,3,6034.0,4.24,19.0,6637.0,2979.0,7.64,6.58,9616.0
2025-05-15,4,12125.0,4.65,19.34,7995.0,3916.0,9.81,8.97,11911.0
2025-05-15,5,14692.0,4.66,17.73,11320.0,5340.0,15.46,14.69,16660.0
2025-05-15,6,16031.0,4.46,18.33,13198.0,6083.0,18.44,17.8,19281.0
2025-05-15,7,15986.0,4.25,18.21,13178.0,6028.0,18.43,17.78,19206.0
2025-05-15,8,15555.0,4.0,17.53,13205.0,6065.0,18.3,17.63,19270.0
2025-05-15,9,15446.0,3.73,17.27,12882.0,5909.0,17.53,16.86,18791.0
2025-05-15,10,15469.0,3.55,17.35,11727.0,5466.0,15.03,14.37,17193.0
2025-05-15,11,15565.0,3.51,17.49,10988.0,5125.0,13.36,12.69,16112.0
2025-05-15,12,15667.0,3.49,17.66,11357.0,5187.0,13.47,12.79,16544.0
2025-05-15,13,15793.0,3.49,17.91,11321.0,5185.0,13.58,12.91,16506.0
2025-05-15,14,15785.0,3.51,17.92,11174.0,5130.0,13.71,13.02,16304.0
2025-05-15,15,15569.0,3.53,17.54,11076.0,5087.0,13.57,12.86,16163.0
2025-05-15,16,15555.0,3.54,17.53,10939.0,5024.0,13.53,12.8,15962.0
2025-05-15,17,15497.0,3.51,17.37,12151.0,5630.0,16.15,15.51,17781.0
2025-05-15,18,15465.0,3.28,17.44,13263.0,6140.0,18.42,17.84,19403.0
2025-05-15,19,15807.0,3.02,18.02,13340.0,6130.0,18.38,17.79,19470.0
2025-05-15,20,15906.0,2.78,18.21,13482.0,6161.0,18.42,17.83,19643.0
2025-05-15,21,16168.0,2.58,18.61,12796.0,5884.0,17.4,16.77,18679.0
2025-05-15,22,16504.0,2.5,19.27,11730.0,5421.0,14.74,14.04,17151.0
2025-05-15,23,1833.0,2.58,21.43,9629.0,4216.0,10.9,9.86,13846.0
2025-05-16,0,4854.0,2.83,18.92,6997.0,3023.0,6.88,5.85,10020.0
2025-05-16,1,4779.0,3.25,18.6,6780.0,2981.0,7.09,6.05,9761.0
2025-05-16,2,4920.0,3.68,19.41,6320.0,2822.0,7.0,5.96,9142.0
2025-05-16,3,5154.0,4.12,19.72,6283.0,2840.0,7.19,6.14,9123.0
2025-05-16,4,5413.0,4.59,17.85,8386.0,3711.0,9.94,8.86,12097.0
2025-05-16,5,12861.0,4.83,19.63,11165.0,5160.0,15.38,14.57,16324.0
2025-05-16,6,15084.0,4.57,17.74,13275.0,6088.0,18.41,17.77,19363.0
2025-05-16,7,14830.0,4.25,17.33,13227.0,6063.0,18.45,17.78,19289.0
2025-05-16,8,14778.0,3.91,17.19,13238.0,6068.0,18.39,17.72,19307.0
2025-05-16,9,14878.0,3.59,17.33,12740.0,5870.0,17.44,16.77,18610.0
2025-05-16,10,14960.0,3.4,17.44,11611.0,5405.0,14.94,14.28,17015.0
2025-05-16,11,14968.0,3.33,17.48,10972.0,5038.0,13.43,12.72,16010.0
2025-05-16,12,15050.0,3.32,17.66,10595.0,4942.0,12.81,12.14,15536.0
2025-05-16,13,15179.0,3.33,18.19,10847.0,5198.0,13.45,12.87,16044.0
2025-05-16,14,15098.0,3.31,18.67,10815.0,5183.0,13.57,12.99,15998.0
2025-05-16,15,15166.0,3.32,18.88,10639.0,5083.0,13.5,12.86,15722.0
2025-05-16,16,15233.0,3.33,19.03,10641.0,5064.0,13.36,12.71,15704.0
2025-05-16,17,15291.0,3.3,19.08,11856.0,5489.0,15.85,15.16,17345.0
2025-05-16,18,14780.0,3.05,19.29,13080.0,6021.0,18.33,17.7,19101.0
2025-05-16,19,14973.0,2.76,19.78,13006.0,5963.0,18.16,17.53,18969.0
2025-05-16,20,15121.0,2.48,20.0,13034.0,5946.0,17.91,17.27,18980.0
2025-05-16,21,14498.0,2.2,20.72,12684.0,5813.0,17.32,16.66,18497.0
2025-05-16,22,13645.0,1.91,22.05,11870.0,5501.0,14.8,14.13,17371.0
2025-05-16,23,6575.0,2.02,18.3,9350.0,4109.0,10.51,9.48,13459.0
2025-05-17,0,5668.0,2.53,18.16,6607.0,2893.0,6.91,5.89,9499.0
2025-05-17,1,5577.0,3.02,17.8,6399.0,2832.0,7.0,5.97,9231.0
2025-05-17,2,5625.0,3.52,18.12,6457.0,2877.0,7.13,6.1,9334.0
2025-05-17,3,5697.0,4.02,18.37,6448.0,2910.0,7.32,6.27,9358.0
2025-05-17,4,5555.0,4.52,17.67,6264.0,2824.0,7.18,6.13,9088.0
2025-05-17,5,5598.0,5.01,18.34,6166.0,2853.0,7.94,6.89,9019.0
2025-05-17,6,11578.0,5.27,20.45,8114.0,4002.0,10.53,9.74,12116.0
2025-05-17,7,13595.0,5.1,18.96,11897.0,5523.0,15.94,15.27,17420.0
2025-05-17,8,14352.0,4.74,18.13,13490.0,6174.0,18.37,17.8,19663.0
2025-05-17,9,15285.0,4.37,17.5,13598.0,6214.0,18.42,17.84,19812.0
2025-05-17,10,15289.0,4.03,17.31,13644.0,6220.0,17.94,17.37,19863.0
2025-05-17,11,15409.0,3.72,17.44,12992.0,5947.0,16.62,16.06,18939.0
2025-05-17,12,15277.0,3.54,17.27,11960.0,5468.0,14.45,13.82,17428.0
2025-05-17,13,16062.0,3.49,16.78,11338.0,5164.0,13.47,12.8,16502.0
2025-05-17,14,16002.0,3.52,17.05,11187.0,5109.0,13.58,12.89,16296.0
2025-05-17,15,15752.0,3.58,17.33,11041.0,5071.0,13.6,12.9,16112.0
2025-05-17,16,14488.0,3.56,18.33,10881.0,5023.0,13.68,12.95,15904.0
2025-05-17,17,14399.0,3.45,18.23,11953.0,5525.0,16.05,15.37,17477.0
2025-05-17,18,14348.0,3.14,18.14,13132.0,6020.0,18.35,17.69,19152.0
2025-05-17,19,14304.0,2.78,18.02,13235.0,6034.0,18.31,17.68,19269.0
2025-05-17,20,14285.0,2.41,18.02,13275.0,6028.0,18.34,17.71,19302.0
2025-05-17,21,14375.0,2.06,18.17,12945.0,5900.0,17.68,17.02,18845.0
2025-05-17,22,14569.0,1.8,18.68,11796.0,5449.0,15.11,14.43,17245.0
2025-05-17,23,5876.0,2.0,16.42,9195.0,4034.0,10.45,9.4,13229.0
2025-05-18,0,5562.0,2.5,17.84,6526.0,2797.0,6.62,5.6,9322.0
2025-05-18,1,5485.0,2.98,17.59,6389.0,2790.0,6.77,5.74,9180.0
2025-05-18,2,5536.0,3.47,17.99,6382.0,2845.0,7.09,6.06,9227.0
2025-05-18,3,5569.0,3.96,18.22,6346.0,2868.0,7.31,6.26,9214.0
2025-05-18,4,5660.0,4.45,18.56,6398.0,2902.0,7.5,6.45,9300.0
2025-05-18,5,5589.0,4.95,18.22,6065.0,2807.0,8.02,6.97,8872.0
2025-05-18,6,11642.0,5.26,20.09,7663.0,3804.0,10.31,9.48,11467.0
2025-05-18,7,12855.0,5.14,20.03,11421.0,5319.0,15.86,15.1,16740.0
2025-05-18,8,15143.0,4.82,17.78,13121.0,6065.0,18.35,17.7,19186.0
2025-05-18,9,15502.0,4.52,17.27,13527.0,6222.0,18.42,17.81,19748.0
2025-05-18,10,15448.0,4.18,17.18,13726.0,6278.0,18.03,17.45,20004.0
2025-05-18,11,15549.0,3.88,17.4,13079.0,5996.0,16.77,16.21,19075.0
2025-05-18,12,15398.0,3.7,17.14,11853.0,5446.0,14.19,13.58,17299.0
2025-05-18,13,15327.0,3.63,16.95,11427.0,5196.0,13.62,12.96,16622.0
